9161-4-1,'Explosives storage licence (Northern Ireland)',false,false,false,true
9162-4-1,'Fish movement permit (Northern Ireland)',false,false,false,true
9163-5-1,'Notification of imports of live fish and shellfish from outside the European Union (England & Wales)',true,false,true,false
391-3-1,'Late hours catering licence (Scotland)',false,true,false,false
9164-4-1,'Lottery licence (Northern Ireland)',false,false,false,true
9165-3-1,'Dam or weir licence (Scotland)',false,true,false,false
1223-2-1,'Independent school (children's home) registration (England & Wales)',true,false,true,false
1230-4-1,'Disposal of dredged material at sea (All UK)',true,true,true,true
9166-7-1,'Pedlar's certificate (All UK)',true,true,true,true
1227-4-1,'Laser or intense pulsed light treatment licence (Northern Ireland)',false,false,false,true
381-2-1,'Nursing agency registration (Wales)',false,false,true,false
9167-4-1,'Track betting licence (Northern Ireland)',false,false,false,true
9168-7-1,'Registration as a firearms dealer (All UK)',true,true,true,true
9169-6-1,'Licence to release non-native animals and those animals and plants listed under Schedule 9 of the Wildlife and Countryside Act 1981 (England, Scotland & Wales )',true,true,true,false
9170-3-1,'Personal licence (Scotland)',false,true,false,false
378-5-1,'Scrap metal dealers registration (England & Wales)',true,false,true,false
920-2-1,'Registration of day nurseries (England & Wales)',true,false,true,false
9171-4-1,'Day care services registration (Northern Ireland)',false,false,false,true
9172-6-1,'Child performance licence (England, Scotland & Wales)',true,true,true,false
1181-7-1,'Register as an architect (all UK)',true,true,true,true
1233-7-1,'Listed veterinary nurse authorisation (All UK)',true,true,true,true
1268-7-1,'Registration to practise as a vet (All UK)',true,true,true,true
9173-2-1,'Specific risk material authorisation (Wales)',false,false,true,false
9174-7-1,'Prosthetist registration (All UK)',true,true,true,true
9175-4-1,'Bookmaker's licence (Northern Ireland)',false,false,false,true
9176-4-1,'Licence to possess specified animal pathogens or carriers (Northern Ireland)',false,false,false,true
9177-5-1,'Approval for products and substances used by drinking water suppliers (England and Wales)',true,false,true,false
9178-5-1,'Cockle fishing licence - Dee Estuary (England & Wales)',true,false,true,false
842-4-1,'Sports ground safety certificate (Northern Ireland)',false,false,false,true
1256-6-1,'Safety certificate for sports stands (England, Scotland and Wales)',true,true,true,false
1258-4-1,'Slaughterman licence (Northern Ireland)',false,false,false,true
706-2-1,'Animal movement licence (Wales)',false,false,true,false
743-6-1,'Caravan site licence (England, Scotland & Wales)',true,true,true,false
1191-3-1,'Childminder registration (Scotland)',false,true,false,false
9179-4-1,'Dog breeding registration (Northern Ireland)',false,false,false,true
9180-7-1,'Registration of cattle holdings (All UK)',true,true,true,true
1222-4-1,'Independent school registration (Northern Ireland)',false,false,false,true
1222-2-1,'Independent school registration (England & Wales)',true,false,true,false
1296-3-1,'Approval of places for civil marriages (Scotland) ',false,true,false,false
1217-4-1,'Gas conveyance licence (Northern Ireland)',false,false,false,true
1216-4-1,'Gas supply licence (Northern Ireland)',false,false,false,true
920-3-1,'Day care services registration (Scotland)',false,true,false,false
9181-3-1,'Specified risk material authorisation (Scotland)',false,true,false,false
9182-7-1,'Speech and language therapist registration (All UK)',true,true,true,true
9183-7-1,'Authorisation to issue horse passports (All UK)',true,true,true,true
9184-7-1,'Vehicle Immobilisers (Clamping) Licence (England, Wales & Northern Ireland)',true,false,true,true
1350-4-1,'Approval of assembly centres (Northern Ireland)',false,false,false,true
1260-5-1,'Solicitor's practising certificate (England & Wales)',true,false,true,false
9185-6-1,'Sports ground safety certificate (England, Scotland and Wales)',true,true,true,false
9186-7-1,'Key holding licence (All UK)',true,true,true,true
1292-6-1,'Cattle movement notification (Scotland)',false,true,false,false
1191-4-1,'Childminder registration (Northern Ireland)',false,false,false,true
9187-5-1,'Live fish introduction consent (England & Wales)',true,false,true,false
9188-6-1,'Explosives manufacturing and storage licence (England, Scotland & Wales)',true,true,true,false
9189-4-1,'Explosives manufacturing licence (Northern Ireland)',false,false,false,true
9190-4-1,'Operate a marine fish farm (Northern Ireland)',false,false,false,true
392-3-1,'Venison dealer licence (Scotland)',false,true,false,false
9191-6-1,'Electricity interconnector licence (England, Wales and Scotland)',true,true,true,false
1218-4-1,'Licence to generate, transmit, distribute or supply electricity (Northern Ireland)',false,false,false,true
9192-5-1,'Conveyancing licence (England & Wales)',true,false,true,false
375-6-1,'Pet shop licence (England, Scotland & Wales)',true,true,true,false
1078-3-1,'Window cleaners licence (Scotland)',false,true,false,false
9193-7-1,'Paramedic registration (All UK)',true,true,true,true
9194-7-1,'Licences to carry out regulated scientific procedures on protected animals (All UK)',true,true,true,true
9195-7-1,'Importing or exporting drug precursors (All UK)',true,true,true,true
1262-4-1,'School special educational needs (SEN) approval (Northern Ireland)',false,false,false,true
1205-4-1,'Driving instructor authorisation (Northern Ireland)',false,false,false,true
9196-4-1,'Fishing Licence (Northern Ireland)',false,false,false,true
9197-7-1,'Mixing ammonium nitrate (with fuel oil) licence (All UK)',true,true,true,true
9198-4-1,'Operate a shellfish farm (Northern Ireland)',false,false,false,true
9199-4-1,'Aquaculture licence (Northern Ireland)',false,false,false,true
9200-7-1,'Registering cattle (All UK)',true,true,true,true
1321-6-1,'Generation, transmission, distribution and supply of electricity licence (England, Scotland & Wales)',true,true,true,false
9201-6-1,'Licence to train racehorses (England, Scotland and Wales)',true,true,true,false
1251-1-1,'Registration of residential care homes (England)',true,false,false,false
696-4-1,'Zoo licence (Northern Ireland)',false,false,false,true
699-6-1,'Zoo licence (England, Scotland & Wales)',true,true,true,false
9202-7-1,'Licence to rectify or compound spirits (All UK)',true,true,true,true
9203-7-1,'Clinical scientist registration (All UK)',true,true,true,true
9204-7-1,'Possessing or selling drug precursors (All UK)',true,true,true,true
1205-6-1,'Driving instructor authorisation (England, Wales & Scotland)',true,true,true,false
9205-1-1,'Childcare premises registration (England)',true,false,false,false
9206-7-1,'Small commercial vessel certificate (All UK)',true,true,true,true
9207-1-1,'Registration of laying hens establishments (England)',true,false,false,false
9208-5-1,'Gold and silver agreement for lease (England & Wales) ',true,false,true,false
9209-3-1,'Nurse agency registration (Scotland)',false,true,false,false
1329-3-1,'Pollution prevention and control permit - petrol vapour recovery (Scotland)',false,true,false,false
1252-1-1,'Registration of a residential family centre (England)',true,false,false,false
9210-7-1,'Dietitian registration (All UK)',true,true,true,true
